county,precinct,office,district,party,candidate,early_voting_mail,early_voting_ivo,election_day_ivo,votes
Rusk,317,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,28.0,58.0,125.0,211.0
Rusk,318,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,37.0,274.0,210.0,521.0
Rusk,319,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,6.0,52.0,63.0,121.0
Rusk,404,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,79.0,682.0,159.0,920.0
Rusk,405,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,70.0,474.0,124.0,668.0
Rusk,416,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,25.0,302.0,103.0,430.0
Rusk,417,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,26.0,363.0,261.0,650.0
Rusk,418,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,74.0,594.0,363.0,1031.0
Rusk,Total:,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,1038.0,9372.0,4331.0,14741.0
Rusk,111,"District Judge, 4th Judicial District",,,J. Clay Gossett,39.0,357.0,106.0,502.0
Rusk,112,"District Judge, 4th Judicial District",,,J. Clay Gossett,78.0,630.0,320.0,1028.0
Rusk,113,"District Judge, 4th Judicial District",,,J. Clay Gossett,106.0,1103.0,374.0,1583.0
Rusk,114,"District Judge, 4th Judicial District",,,J. Clay Gossett,36.0,445.0,312.0,793.0
Rusk,201,"District Judge, 4th Judicial District",,,J. Clay Gossett,57.0,363.0,83.0,503.0
Rusk,212,"District Judge, 4th Judicial District",,,J. Clay Gossett,32.0,368.0,82.0,482.0
Rusk,213,"District Judge, 4th Judicial District",,,J. Clay Gossett,84.0,632.0,353.0,1069.0
Rusk,214,"District Judge, 4th Judicial District",,,J. Clay Gossett,65.0,783.0,416.0,1264.0
Rusk,215,"District Judge, 4th Judicial District",,,J. Clay Gossett,65.0,675.0,327.0,1067.0
Rusk,302,"District Judge, 4th Judicial District",,,J. Clay Gossett,24.0,295.0,70.0,389.0
Rusk,303,"District Judge, 4th Judicial District",,,J. Clay Gossett,62.0,368.0,133.0,563.0
Rusk,314,"District Judge, 4th Judicial District",,,J. Clay Gossett,40.0,454.0,135.0,629.0
Rusk,315,"District Judge, 4th Judicial District",,,J. Clay Gossett,27.0,297.0,182.0,506.0
Rusk,316,"District Judge, 4th Judicial District",,,J. Clay Gossett,15.0,114.0,117.0,246.0
Rusk,317,"District Judge, 4th Judicial District",,,J. Clay Gossett,28.0,62.0,131.0,221.0
Rusk,318,"District Judge, 4th Judicial District",,,J. Clay Gossett,38.0,293.0,232.0,563.0
Rusk,319,"District Judge, 4th Judicial District",,,J. Clay Gossett,7.0,59.0,64.0,130.0
Rusk,404,"District Judge, 4th Judicial District",,,J. Clay Gossett,79.0,726.0,169.0,974.0
Rusk,405,"District Judge, 4th Judicial District",,,J. Clay Gossett,72.0,510.0,129.0,711.0
Rusk,416,"District Judge, 4th Judicial District",,,J. Clay Gossett,28.0,322.0,110.0,460.0
Rusk,417,"District Judge, 4th Judicial District",,,J. Clay Gossett,26.0,374.0,265.0,665.0
Rusk,418,"District Judge, 4th Judicial District",,,J. Clay Gossett,77.0,644.0,382.0,1103.0
Rusk,Total:,"District Judge, 4th Judicial District",,,J. Clay Gossett,1085.0,9874.0,4492.0,15451.0
Rusk,111,County Attorney,,,Micheal E. Jimerson,38.0,359.0,106.0,503.0
Rusk,112,County Attorney,,,Micheal E. Jimerson,79.0,619.0,321.0,1019.0
Rusk,113,County Attorney,,,Micheal E. Jimerson,105.0,1104.0,371.0,1580.0
Rusk,114,County Attorney,,,Micheal E. Jimerson,35.0,443.0,310.0,788.0
Rusk,201,County Attorney,,,Micheal E. Jimerson,55.0,352.0,80.0,487.0
Rusk,212,County Attorney,,,Micheal E. Jimerson,32.0,366.0,83.0,481.0
Rusk,213,County Attorney,,,Micheal E. Jimerson,84.0,630.0,353.0,1067.0
Rusk,214,County Attorney,,,Micheal E. Jimerson,64.0,774.0,409.0,1247.0
Rusk,215,County Attorney,,,Micheal E. Jimerson,65.0,673.0,327.0,1065.0
Rusk,302,County Attorney,,,Micheal E. Jimerson,21.0,288.0,69.0,378.0
Rusk,303,County Attorney,,,Micheal E. Jimerson,57.0,355.0,131.0,543.0
Rusk,314,County Attorney,,,Micheal E. Jimerson,41.0,445.0,129.0,615.0
Rusk,315,County Attorney,,,Micheal E. Jimerson,27.0,291.0,177.0,495.0
Rusk,316,County Attorney,,,Micheal E. Jimerson,15.0,112.0,116.0,243.0
Rusk,317,County Attorney,,,Micheal E. Jimerson,28.0,64.0,129.0,221.0
Rusk,318,County Attorney,,,Micheal E. Jimerson,40.0,293.0,229.0,562.0
Rusk,319,County Attorney,,,Micheal E. Jimerson,8.0,61.0,65.0,134.0
Rusk,404,County Attorney,,,Micheal E. Jimerson,81.0,716.0,167.0,964.0
Rusk,405,County Attorney,,,Micheal E. Jimerson,72.0,505.0,130.0,707.0
Rusk,416,County Attorney,,,Micheal E. Jimerson,27.0,318.0,107.0,452.0
Rusk,417,County Attorney,,,Micheal E. Jimerson,24.0,377.0,268.0,669.0
Rusk,418,County Attorney,,,Micheal E. Jimerson,78.0,631.0,373.0,1082.0
Rusk,Total:,County Attorney,,,Micheal E. Jimerson,1076.0,9776.0,4450.0,15302.0
Rusk,111,"County Clerk, Unexpired Term",,,Trudy McGill,38.0,347.0,105.0,490.0
Rusk,112,"County Clerk, Unexpired Term",,,Trudy McGill,77.0,608.0,316.0,1001.0
Rusk,113,"County Clerk, Unexpired Term",,,Trudy McGill,106.0,1084.0,371.0,1561.0
Rusk,114,"County Clerk, Unexpired Term",,,Trudy McGill,35.0,430.0,305.0,770.0
Rusk,201,"County Clerk, Unexpired Term",,,Trudy McGill,56.0,340.0,78.0,474.0
Rusk,212,"County Clerk, Unexpired Term",,,Trudy McGill,30.0,343.0,79.0,452.0
Rusk,213,"County Clerk, Unexpired Term",,,Trudy McGill,84.0,630.0,345.0,1059.0
Rusk,214,"County Clerk, Unexpired Term",,,Trudy McGill,63.0,772.0,400.0,1235.0
Rusk,215,"County Clerk, Unexpired Term",,,Trudy McGill,65.0,663.0,325.0,1053.0
Rusk,302,"County Clerk, Unexpired Term",,,Trudy McGill,21.0,274.0,66.0,361.0
Rusk,303,"County Clerk, Unexpired Term",,,Trudy McGill,54.0,332.0,122.0,508.0
Rusk,314,"County Clerk, Unexpired Term",,,Trudy McGill,41.0,417.0,123.0,581.0
Rusk,315,"County Clerk, Unexpired Term",,,Trudy McGill,27.0,289.0,177.0,493.0
Rusk,316,"County Clerk, Unexpired Term",,,Trudy McGill,14.0,111.0,107.0,232.0
Rusk,317,"County Clerk, Unexpired Term",,,Trudy McGill,28.0,60.0,124.0,212.0
Rusk,318,"County Clerk, Unexpired Term",,,Trudy McGill,40.0,289.0,216.0,545.0
Rusk,319,"County Clerk, Unexpired Term",,,Trudy McGill,7.0,56.0,64.0,127.0
Rusk,404,"County Clerk, Unexpired Term",,,Trudy McGill,79.0,692.0,162.0,933.0
Rusk,405,"County Clerk, Unexpired Term",,,Trudy McGill,73.0,488.0,121.0,682.0
Rusk,416,"County Clerk, Unexpired Term",,,Trudy McGill,27.0,310.0,104.0,441.0
Rusk,417,"County Clerk, Unexpired Term",,,Trudy McGill,27.0,366.0,260.0,653.0
Rusk,418,"County Clerk, Unexpired Term",,,Trudy McGill,77.0,598.0,363.0,1038.0
Rusk,Total:,"County Clerk, Unexpired Term",,,Trudy McGill,1069.0,9499.0,4333.0,14901.0
Rusk,111,Sheriff,,,Jeff Price,42.0,355.0,103.0,500.0
Rusk,111,Sheriff,,,WRITE-IN,1.0,8.0,4.0,13.0
Rusk,112,Sheriff,,,Jeff Price,80.0,623.0,321.0,1024.0
Rusk,112,Sheriff,,,WRITE-IN,1.0,8.0,2.0,11.0
Rusk,113,Sheriff,,,Jeff Price,107.0,1107.0,368.0,1582.0
Rusk,113,Sheriff,,,WRITE-IN,3.0,8.0,6.0,17.0
Rusk,114,Sheriff,,,Jeff Price,36.0,431.0,308.0,775.0
Rusk,114,Sheriff,,,WRITE-IN,2.0,9.0,4.0,15.0
Rusk,201,Sheriff,,,Jeff Price,58.0,362.0,74.0,494.0
Rusk,201,Sheriff,,,WRITE-IN,1.0,7.0,7.0,15.0
Rusk,212,Sheriff,,,Jeff Price,32.0,364.0,82.0,478.0
Rusk,212,Sheriff,,,WRITE-IN,1.0,14.0,1.0,16.0
Rusk,213,Sheriff,,,Jeff Price,83.0,632.0,352.0,1067.0
Rusk,213,Sheriff,,,WRITE-IN,3.0,7.0,5.0,15.0
Rusk,214,Sheriff,,,Jeff Price,60.0,789.0,410.0,1259.0
Rusk,214,Sheriff,,,WRITE-IN,8.0,10.0,7.0,25.0
Rusk,215,Sheriff,,,Jeff Price,62.0,676.0,322.0,1060.0
Rusk,215,Sheriff,,,WRITE-IN,5.0,19.0,12.0,36.0
Rusk,302,Sheriff,,,Jeff Price,23.0,284.0,71.0,378.0
Rusk,302,Sheriff,,,WRITE-IN,2.0,9.0,0.0,11.0
Rusk,303,Sheriff,,,Jeff Price,59.0,361.0,138.0,558.0
Rusk,303,Sheriff,,,WRITE-IN,3.0,20.0,4.0,27.0
Rusk,314,Sheriff,,,Jeff Price,33.0,434.0,124.0,591.0
Rusk,314,Sheriff,,,WRITE-IN,7.0,21.0,7.0,35.0
Rusk,315,Sheriff,,,Jeff Price,27.0,288.0,179.0,494.0
Rusk,315,Sheriff,,,WRITE-IN,1.0,14.0,7.0,22.0
Rusk,316,Sheriff,,,Jeff Price,10.0,109.0,111.0,230.0
Rusk,316,Sheriff,,,WRITE-IN,4.0,7.0,7.0,18.0
Rusk,317,Sheriff,,,Jeff Price,27.0,60.0,130.0,217.0
Rusk,317,Sheriff,,,WRITE-IN,3.0,4.0,2.0,9.0
Rusk,318,Sheriff,,,Jeff Price,42.0,289.0,230.0,561.0
Rusk,318,Sheriff,,,WRITE-IN,0.0,7.0,6.0,13.0
Rusk,319,Sheriff,,,Jeff Price,7.0,60.0,65.0,132.0
Rusk,319,Sheriff,,,WRITE-IN,0.0,3.0,3.0,6.0
Rusk,404,Sheriff,,,Jeff Price,78.0,727.0,167.0,972.0
Rusk,404,Sheriff,,,WRITE-IN,6.0,24.0,3.0,33.0
Rusk,405,Sheriff,,,Jeff Price,72.0,495.0,127.0,694.0
Rusk,405,Sheriff,,,WRITE-IN,4.0,21.0,6.0,31.0
Rusk,416,Sheriff,,,Jeff Price,26.0,303.0,104.0,433.0
Rusk,416,Sheriff,,,WRITE-IN,2.0,25.0,8.0,35.0
Rusk,417,Sheriff,,,Jeff Price,23.0,371.0,266.0,660.0
Rusk,417,Sheriff,,,WRITE-IN,5.0,19.0,6.0,30.0
Rusk,418,Sheriff,,,Jeff Price,75.0,606.0,368.0,1049.0
Rusk,418,Sheriff,,,WRITE-IN,3.0,30.0,17.0,50.0
Rusk,Total:,Sheriff,,,Jeff Price,1062.0,9726.0,4420.0,15208.0
Rusk,Total:,Sheriff,,,WRITE-IN,65.0,294.0,124.0,483.0
Rusk,111,County Tax Assessor-Collector,,,Lanita J. Whitehead,40.0,362.0,106.0,508.0
Rusk,112,County Tax Assessor-Collector,,,Lanita J. Whitehead,79.0,624.0,323.0,1026.0
Rusk,113,County Tax Assessor-Collector,,,Lanita J. Whitehead,107.0,1124.0,376.0,1607.0
Rusk,114,County Tax Assessor-Collector,,,Lanita J. Whitehead,34.0,447.0,311.0,792.0
Rusk,201,County Tax Assessor-Collector,,,Lanita J. Whitehead,58.0,354.0,80.0,492.0
Rusk,212,County Tax Assessor-Collector,,,Lanita J. Whitehead,33.0,361.0,82.0,476.0
Rusk,213,County Tax Assessor-Collector,,,Lanita J. Whitehead,83.0,638.0,358.0,1079.0
Rusk,214,County Tax Assessor-Collector,,,Lanita J. Whitehead,65.0,788.0,415.0,1268.0
Rusk,215,County Tax Assessor-Collector,,,Lanita J. Whitehead,66.0,679.0,332.0,1077.0
Rusk,302,County Tax Assessor-Collector,,,Lanita J. Whitehead,22.0,288.0,68.0,378.0
Rusk,303,County Tax Assessor-Collector,,,Lanita J. Whitehead,59.0,359.0,133.0,551.0
Rusk,314,County Tax Assessor-Collector,,,Lanita J. Whitehead,40.0,438.0,128.0,606.0
Rusk,315,County Tax Assessor-Collector,,,Lanita J. Whitehead,27.0,293.0,183.0,503.0
Rusk,316,County Tax Assessor-Collector,,,Lanita J. Whitehead,15.0,114.0,110.0,239.0
Rusk,317,County Tax Assessor-Collector,,,Lanita J. Whitehead,29.0,60.0,133.0,222.0
Rusk,318,County Tax Assessor-Collector,,,Lanita J. Whitehead,42.0,296.0,224.0,562.0
Rusk,319,County Tax Assessor-Collector,,,Lanita J. Whitehead,7.0,61.0,66.0,134.0
Rusk,404,County Tax Assessor-Collector,,,Lanita J. Whitehead,82.0,726.0,168.0,976.0
Rusk,405,County Tax Assessor-Collector,,,Lanita J. Whitehead,75.0,507.0,130.0,712.0
Rusk,416,County Tax Assessor-Collector,,,Lanita J. Whitehead,27.0,323.0,111.0,461.0
Rusk,417,County Tax Assessor-Collector,,,Lanita J. Whitehead,29.0,378.0,269.0,676.0
Rusk,418,County Tax Assessor-Collector,,,Lanita J. Whitehead,80.0,639.0,376.0,1095.0
Rusk,Total:,County Tax Assessor-Collector,,,Lanita J. Whitehead,1099.0,9859.0,4482.0,15440.0
Rusk,111,"County Commissioner, Pct. 1",,,Bill Hale,40.0,353.0,106.0,499.0
Rusk,112,"County Commissioner, Pct. 1",,,Bill Hale,79.0,617.0,319.0,1015.0
Rusk,113,"County Commissioner, Pct. 1",,,Bill Hale,108.0,1117.0,371.0,1596.0
Rusk,114,"County Commissioner, Pct. 1",,,Bill Hale,38.0,444.0,312.0,794.0
Rusk,Total:,"County Commissioner, Pct. 1",,,Bill Hale,265.0,2531.0,1108.0,3904.0
Rusk,201,"County Commissioner, Pct. 2, Unexpired",,,Tammy Pepper,54.0,338.0,81.0,473.0
Rusk,212,"County Commissioner, Pct. 2, Unexpired",,,Tammy Pepper,31.0,356.0,81.0,468.0
Rusk,213,"County Commissioner, Pct. 2, Unexpired",,,Tammy Pepper,85.0,630.0,357.0,1072.0
Rusk,214,"County Commissioner, Pct. 2, Unexpired",,,Tammy Pepper,68.0,798.0,418.0,1284.0
Rusk,215,"County Commissioner, Pct. 2, Unexpired",,,Tammy Pepper,64.0,670.0,329.0,1063.0
Rusk,Total:,"County Commissioner, Pct. 2, Unexpired",,,Tammy Pepper,302.0,2792.0,1266.0,4360.0
Rusk,302,"County Commissioner, Pct. 3",,,Greg Gibson,16.0,247.0,62.0,325.0
Rusk,302,"County Commissioner, Pct. 3",,,Freddy Swann,64.0,157.0,70.0,291.0
Rusk,303,"County Commissioner, Pct. 3",,,Greg Gibson,46.0,319.0,117.0,482.0
Rusk,303,"County Commissioner, Pct. 3",,,Freddy Swann,43.0,216.0,88.0,347.0
Rusk,314,"County Commissioner, Pct. 3",,,Greg Gibson,36.0,399.0,115.0,550.0
Rusk,314,"County Commissioner, Pct. 3",,,Freddy Swann,12.0,84.0,34.0,130.0
Rusk,315,"County Commissioner, Pct. 3",,,Greg Gibson,23.0,274.0,164.0,461.0
Rusk,315,"County Commissioner, Pct. 3",,,Freddy Swann,5.0,39.0,39.0,83.0
Rusk,316,"County Commissioner, Pct. 3",,,Greg Gibson,11.0,81.0,95.0,187.0
Rusk,316,"County Commissioner, Pct. 3",,,Freddy Swann,12.0,52.0,42.0,106.0
Rusk,317,"County Commissioner, Pct. 3",,,Greg Gibson,23.0,34.0,88.0,145.0
Rusk,317,"County Commissioner, Pct. 3",,,Freddy Swann,38.0,70.0,141.0,249.0
Rusk,318,"County Commissioner, Pct. 3",,,Greg Gibson,17.0,136.0,110.0,263.0
Rusk,318,"County Commissioner, Pct. 3",,,Freddy Swann,41.0,237.0,191.0,469.0
Rusk,319,"County Commissioner, Pct. 3",,,Greg Gibson,7.0,46.0,46.0,99.0
Rusk,319,"County Commissioner, Pct. 3",,,Freddy Swann,16.0,47.0,61.0,124.0
Rusk,Total:,"County Commissioner, Pct. 3",,,Greg Gibson,179.0,1536.0,797.0,2512.0
Rusk,Total:,"County Commissioner, Pct. 3",,,Freddy Swann,231.0,902.0,666.0,1799.0
Rusk,112,"Constable, Precinct No. 1",,,Sammy Nichols,78.0,624.0,315.0,1017.0
Rusk,113,"Constable, Precinct No. 1",,,Sammy Nichols,108.0,1098.0,369.0,1575.0
Rusk,114,"Constable, Precinct No. 1",,,Sammy Nichols,35.0,443.0,310.0,788.0
Rusk,Total:,"Constable, Precinct No. 1",,,Sammy Nichols,221.0,2165.0,994.0,3380.0
Rusk,213,"Constable, Precinct No. 2, Unexpired",,,Chuck McDonald,84.0,625.0,346.0,1055.0
Rusk,214,"Constable, Precinct No. 2, Unexpired",,,Chuck McDonald,64.0,769.0,407.0,1240.0
Rusk,215,"Constable, Precinct No. 2, Unexpired",,,Chuck McDonald,65.0,667.0,326.0,1058.0
Rusk,Total:,"Constable, Precinct No. 2, Unexpired",,,Chuck McDonald,213.0,2061.0,1079.0,3353.0
Rusk,315,"Constable, Precinct No. 3",,,Kenneth W. Miley,25.0,281.0,175.0,481.0
Rusk,315,"Constable, Precinct No. 3",,,Cain Swann,3.0,36.0,27.0,66.0
Rusk,316,"Constable, Precinct No. 3",,,Kenneth W. Miley,15.0,87.0,102.0,204.0
Rusk,316,"Constable, Precinct No. 3",,,Cain Swann,8.0,45.0,34.0,87.0
Rusk,317,"Constable, Precinct No. 3",,,Kenneth W. Miley,23.0,40.0,92.0,155.0
Rusk,317,"Constable, Precinct No. 3",,,Cain Swann,39.0,64.0,138.0,241.0
Rusk,318,"Constable, Precinct No. 3",,,Kenneth W. Miley,28.0,163.0,131.0,322.0
Rusk,318,"Constable, Precinct No. 3",,,Cain Swann,30.0,211.0,169.0,410.0
Rusk,319,"Constable, Precinct No. 3",,,Kenneth W. Miley,7.0,48.0,53.0,108.0
Rusk,319,"Constable, Precinct No. 3",,,Cain Swann,14.0,44.0,56.0,114.0
Rusk,Total:,"Constable, Precinct No. 3",,,Kenneth W. Miley,98.0,619.0,553.0,1270.0
Rusk,Total:,"Constable, Precinct No. 3",,,Cain Swann,94.0,400.0,424.0,918.0
Rusk,417,"Constable, Precinct No. 4",,,David Guy,28.0,370.0,266.0,664.0
Rusk,418,"Constable, Precinct No. 4",,,David Guy,80.0,628.0,376.0,1084.0
Rusk,Total:,"Constable, Precinct No. 4",,,David Guy,108.0,998.0,642.0,1748.0
Rusk,111,"Constable, Precinct No. 5",,,Jimmy Skinner,39.0,346.0,106.0,491.0
Rusk,201,"Constable, Precinct No. 5",,,Jimmy Skinner,56.0,347.0,79.0,482.0
Rusk,212,"Constable, Precinct No. 5",,,Jimmy Skinner,32.0,353.0,78.0,463.0
Rusk,302,"Constable, Precinct No. 5",,,Jimmy Skinner,21.0,289.0,73.0,383.0
Rusk,303,"Constable, Precinct No. 5",,,Jimmy Skinner,60.0,362.0,136.0,558.0
Rusk,314,"Constable, Precinct No. 5",,,Jimmy Skinner,41.0,441.0,127.0,609.0
Rusk,404,"Constable, Precinct No. 5",,,Jimmy Skinner,79.0,708.0,164.0,951.0
Rusk,405,"Constable, Precinct No. 5",,,Jimmy Skinner,72.0,503.0,129.0,704.0
Rusk,416,"Constable, Precinct No. 5",,,Jimmy Skinner,27.0,311.0,105.0,443.0
Rusk,Total:,"Constable, Precinct No. 5",,,Jimmy Skinner,427.0,3660.0,997.0,5084.0
Rusk,316,"School Trustees-Full Term, LISD (Vote For 4)",,,Tara Waggoner,0.0,0.0,3.0,3.0
Rusk,316,"School Trustees-Full Term, LISD (Vote For 4)",,,Larry Hayes,0.0,1.0,5.0,6.0
Rusk,316,"School Trustees-Full Term, LISD (Vote For 4)",,,Barbara Brinkmann,0.0,4.0,9.0,13.0
Rusk,316,"School Trustees-Full Term, LISD (Vote For 4)",,,Harlan Akin,0.0,1.0,3.0,4.0
Rusk,316,"School Trustees-Full Term, LISD (Vote For 4)",,,Cathy Bane Ward,0.0,3.0,5.0,8.0
Rusk,316,"School Trustees-Full Term, LISD (Vote For 4)",,,Robert B. Loftis,0.0,2.0,1.0,3.0
Rusk,316,"School Trustees-Full Term, LISD (Vote For 4)",,,Shari Penney-Doss,0.0,2.0,7.0,9.0
Rusk,318,"School Trustees-Full Term, LISD (Vote For 4)",,,Tara Waggoner,0.0,0.0,0.0,0.0
Rusk,318,"School Trustees-Full Term, LISD (Vote For 4)",,,Larry Hayes,0.0,0.0,0.0,0.0
Rusk,318,"School Trustees-Full Term, LISD (Vote For 4)",,,Barbara Brinkmann,0.0,0.0,0.0,0.0
Rusk,318,"School Trustees-Full Term, LISD (Vote For 4)",,,Harlan Akin,0.0,0.0,0.0,0.0
Rusk,318,"School Trustees-Full Term, LISD (Vote For 4)",,,Cathy Bane Ward,0.0,0.0,0.0,0.0
Rusk,318,"School Trustees-Full Term, LISD (Vote For 4)",,,Robert B. Loftis,0.0,0.0,0.0,0.0
Rusk,318,"School Trustees-Full Term, LISD (Vote For 4)",,,Shari Penney-Doss,0.0,0.0,0.0,0.0
Rusk,319,"School Trustees-Full Term, LISD (Vote For 4)",,,Tara Waggoner,5.0,22.0,28.0,55.0
Rusk,319,"School Trustees-Full Term, LISD (Vote For 4)",,,Larry Hayes,6.0,33.0,22.0,61.0
Rusk,319,"School Trustees-Full Term, LISD (Vote For 4)",,,Barbara Brinkmann,1.0,11.0,20.0,32.0
Rusk,319,"School Trustees-Full Term, LISD (Vote For 4)",,,Harlan Akin,3.0,5.0,12.0,20.0
Rusk,319,"School Trustees-Full Term, LISD (Vote For 4)",,,Cathy Bane Ward,5.0,29.0,27.0,61.0
Rusk,319,"School Trustees-Full Term, LISD (Vote For 4)",,,Robert B. Loftis,8.0,25.0,23.0,56.0
Rusk,319,"School Trustees-Full Term, LISD (Vote For 4)",,,Shari Penney-Doss,4.0,28.0,30.0,62.0
Rusk,416,"School Trustees-Full Term, LISD (Vote For 4)",,,Tara Waggoner,0.0,4.0,0.0,4.0
Rusk,416,"School Trustees-Full Term, LISD (Vote For 4)",,,Larry Hayes,0.0,2.0,0.0,2.0
Rusk,416,"School Trustees-Full Term, LISD (Vote For 4)",,,Barbara Brinkmann,0.0,6.0,0.0,6.0
Rusk,416,"School Trustees-Full Term, LISD (Vote For 4)",,,Harlan Akin,0.0,6.0,0.0,6.0
Rusk,416,"School Trustees-Full Term, LISD (Vote For 4)",,,Cathy Bane Ward,0.0,8.0,0.0,8.0
Rusk,416,"School Trustees-Full Term, LISD (Vote For 4)",,,Robert B. Loftis,0.0,3.0,0.0,3.0
Rusk,416,"School Trustees-Full Term, LISD (Vote For 4)",,,Shari Penney-Doss,0.0,5.0,0.0,5.0
Rusk,418,"School Trustees-Full Term, LISD (Vote For 4)",,,Tara Waggoner,4.0,77.0,39.0,120.0
Rusk,418,"School Trustees-Full Term, LISD (Vote For 4)",,,Larry Hayes,5.0,73.0,33.0,111.0
Rusk,418,"School Trustees-Full Term, LISD (Vote For 4)",,,Barbara Brinkmann,8.0,86.0,46.0,140.0
Rusk,418,"School Trustees-Full Term, LISD (Vote For 4)",,,Harlan Akin,4.0,48.0,33.0,85.0
Rusk,418,"School Trustees-Full Term, LISD (Vote For 4)",,,Cathy Bane Ward,9.0,120.0,44.0,173.0
Rusk,418,"School Trustees-Full Term, LISD (Vote For 4)",,,Robert B. Loftis,10.0,77.0,50.0,137.0
Rusk,418,"School Trustees-Full Term, LISD (Vote For 4)",,,Shari Penney-Doss,9.0,110.0,50.0,169.0
Rusk,Total:,"School Trustees-Full Term, LISD (Vote For 4)",,,Tara Waggoner,9.0,103.0,70.0,182.0
Rusk,Total:,"School Trustees-Full Term, LISD (Vote For 4)",,,Larry Hayes,11.0,109.0,60.0,180.0
Rusk,Total:,"School Trustees-Full Term, LISD (Vote For 4)",,,Barbara Brinkmann,9.0,107.0,75.0,191.0
Rusk,Total:,"School Trustees-Full Term, LISD (Vote For 4)",,,Harlan Akin,7.0,60.0,48.0,115.0
Rusk,Total:,"School Trustees-Full Term, LISD (Vote For 4)",,,Cathy Bane Ward,14.0,160.0,76.0,250.0
Rusk,Total:,"School Trustees-Full Term, LISD (Vote For 4)",,,Robert B. Loftis,18.0,107.0,74.0,199.0
Rusk,Total:,"School Trustees-Full Term, LISD (Vote For 4)",,,Shari Penney-Doss,13.0,145.0,87.0,245.0
Rusk,112,"City Council, Place #1, City of Overton",,,Philip Cox,25.0,340.0,184.0,549.0
Rusk,Total:,"City Council, Place #1, City of Overton",,,Philip Cox,25.0,340.0,184.0,549.0
Rusk,112,"City Council, Place #3, City of Overton",,,Jerry Clark,26.0,312.0,167.0,505.0
Rusk,Total:,"City Council, Place #3, City of Overton",,,Jerry Clark,26.0,312.0,167.0,505.0
Rusk,112,"City Council, Place #5, City of Overton",,,Michael Paul Williams,18.0,200.0,96.0,314.0
Rusk,112,"City Council, Place #5, City of Overton",,,Brandon Brown,10.0,169.0,97.0,276.0
Rusk,Total:,"City Council, Place #5, City of Overton",,,Michael Paul Williams,18.0,200.0,96.0,314.0
Rusk,Total:,"City Council, Place #5, City of Overton",,,Brandon Brown,10.0,169.0,97.0,276.0
Rusk,112,"Trustee, Place #4, Overton ISD",,,Kelvin Darden,12.0,129.0,70.0,211.0
Rusk,112,"Trustee, Place #4, Overton ISD",,,LeAnn McDaniel,7.0,131.0,61.0,199.0
Rusk,112,"Trustee, Place #4, Overton ISD",,,Cascey Freeman,16.0,167.0,70.0,253.0
Rusk,114,"Trustee, Place #4, Overton ISD",,,Kelvin Darden,0.0,1.0,1.0,2.0
Rusk,114,"Trustee, Place #4, Overton ISD",,,LeAnn McDaniel,0.0,3.0,1.0,4.0
Rusk,114,"Trustee, Place #4, Overton ISD",,,Cascey Freeman,0.0,2.0,1.0,3.0
Rusk,Total:,"Trustee, Place #4, Overton ISD",,,Kelvin Darden,12.0,130.0,71.0,213.0
Rusk,Total:,"Trustee, Place #4, Overton ISD",,,LeAnn McDaniel,7.0,134.0,62.0,203.0
Rusk,Total:,"Trustee, Place #4, Overton ISD",,,Cascey Freeman,16.0,169.0,71.0,256.0
Rusk,112,"Trustee, Place #5, Overton ISD",,,Pam Raney,26.0,363.0,182.0,571.0
Rusk,114,"Trustee, Place #5, Overton ISD",,,Pam Raney,0.0,7.0,3.0,10.0
Rusk,Total:,"Trustee, Place #5, Overton ISD",,,Pam Raney,26.0,370.0,185.0,581.0
