county,precinct,office,district,candidate,party,early_voting,election day,votes
Kerr,417,Commissioner of the General Land Office,,George P. Bush,,422,195,617
Kerr,417,Commissioner of the General Land Office,,John Cook,,83,38,121
Kerr,417,Commissioner of the General Land Office,,Justin Knight,,15,11,26
Kerr,417,Commissioner of the General Land Office,,Valerie Alessi,,2,3,5
Kerr,417,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,417,Commissioner of the General Land Office,,Under Votes,,12,7,19
Kerr,417,Commissioner of Agriculture,,Sid Miller,,418,191,609
Kerr,417,Commissioner of Agriculture,,Jim Hogan,,83,36,119
Kerr,417,Commissioner of Agriculture,,David (Rocky) Palmquist,,11,14,25
Kerr,417,Commissioner of Agriculture,,Kenneth Kendrick,,7,3,10
Kerr,417,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,417,Commissioner of Agriculture,,Under Votes,,15,10,25
Kerr,417,Ballots Cast,,,,,,854
Kerr,417,Railroad Commissioner,,Ryan Sitton,,416,194,610
Kerr,417,Railroad Commissioner,,Steve Brown,,86,40,126
Kerr,417,Railroad Commissioner,,Mark A. Miller,,12,11,23
Kerr,417,Railroad Commissioner,,Martina Salinas,,4,3,7
Kerr,417,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,417,Railroad Commissioner,,Under Votes,,16,6,22
Kerr,417,Ballots Cast,,,,,,854
Kerr,417,State Representative,53,Andrew S. Murr,,454,206,660
Kerr,417,State Representative,53,Maximilian Martin,,27,27,54
Kerr,417,State Representative,53,Over Votes,,0,0,0
Kerr,417,State Representative,53,Under Votes,,53,21,74
