county,precinct,office,district,Candidate,party,Absentee,Early,Election,Votes
Waller,312,Railroad Commissioner,,Under Votes,,1,3,2,6
Waller,313,Railroad Commissioner,,Under Votes,,3,0,6,9
Waller,414,Railroad Commissioner,,Under Votes,,0,0,2,2
Waller,415,Railroad Commissioner,,Under Votes,,6,2,13,21
Waller,416,Railroad Commissioner,,Under Votes,,0,2,4,6
Waller,417,Railroad Commissioner,,Under Votes,,1,7,9,17
Waller,418,Railroad Commissioner,,Under Votes,,4,1,11,16
Waller,419,Railroad Commissioner,,Under Votes,,0,1,0,1
Waller,420,Railroad Commissioner,,Under Votes,,1,6,8,15
Waller,Total,Railroad Commissioner,,Under Votes,,35,88,129,252
Waller,101,State Representative,3,Cecil Bell Jr.,,11,254,210,475
Waller,102,State Representative,3,Cecil Bell Jr.,,10,157,93,260
Waller,103,State Representative,3,Cecil Bell Jr.,,7,183,86,276
Waller,104,State Representative,3,Cecil Bell Jr.,,5,88,86,179
Waller,105,State Representative,3,Cecil Bell Jr.,,4,133,127,264
Waller,206,State Representative,3,Cecil Bell Jr.,,15,325,471,811
Waller,207,State Representative,3,Cecil Bell Jr.,,35,339,587,961
Waller,208,State Representative,3,Cecil Bell Jr.,,11,164,181,356
Waller,309,State Representative,3,Cecil Bell Jr.,,0,25,50,75
Waller,310,State Representative,3,Cecil Bell Jr.,,5,72,52,129
Waller,311,State Representative,3,Cecil Bell Jr.,,8,69,109,186
Waller,312,State Representative,3,Cecil Bell Jr.,,17,244,263,524
Waller,313,State Representative,3,Cecil Bell Jr.,,4,39,90,133
Waller,414,State Representative,3,Cecil Bell Jr.,,1,13,46,60
Waller,415,State Representative,3,Cecil Bell Jr.,,14,121,265,400
Waller,416,State Representative,3,Cecil Bell Jr.,,7,57,125,189
Waller,417,State Representative,3,Cecil Bell Jr.,,4,43,85,132
Waller,418,State Representative,3,Cecil Bell Jr.,,8,250,374,632
Waller,419,State Representative,3,Cecil Bell Jr.,,1,14,14,29
Waller,420,State Representative,3,Cecil Bell Jr.,,15,147,188,350
Waller,Total,State Representative,3,Cecil Bell Jr.,,182,2737,3502,6421
Waller,101,State Representative,3,B. Larry Parr,,0,27,23,50
Waller,102,State Representative,3,B. Larry Parr,,1,34,29,64
Waller,103,State Representative,3,B. Larry Parr,,4,25,13,42
Waller,104,State Representative,3,B. Larry Parr,,0,7,15,22
Waller,105,State Representative,3,B. Larry Parr,,2,5,14,21
Waller,206,State Representative,3,B. Larry Parr,,2,32,31,65
Waller,207,State Representative,3,B. Larry Parr,,5,13,43,61
Waller,208,State Representative,3,B. Larry Parr,,2,13,19,34
Waller,309,State Representative,3,B. Larry Parr,,0,27,155,182
Waller,310,State Representative,3,B. Larry Parr,,0,33,42,75
Waller,311,State Representative,3,B. Larry Parr,,0,16,9,25
Waller,312,State Representative,3,B. Larry Parr,,1,8,20,29
Waller,313,State Representative,3,B. Larry Parr,,0,4,13,17
Waller,414,State Representative,3,B. Larry Parr,,0,8,9,17
Waller,415,State Representative,3,B. Larry Parr,,1,13,23,37
Waller,416,State Representative,3,B. Larry Parr,,0,17,45,62
Waller,417,State Representative,3,B. Larry Parr,,0,25,31,56
Waller,418,State Representative,3,B. Larry Parr,,1,14,33,48
Waller,419,State Representative,3,B. Larry Parr,,1,1,1,3
Waller,420,State Representative,3,B. Larry Parr,,0,3,16,19
Waller,Total,State Representative,3,B. Larry Parr,,20,325,584,929
Waller,101,State Representative,3,Over Votes,,0,0,0,0
Waller,102,State Representative,3,Over Votes,,0,0,0,0
Waller,103,State Representative,3,Over Votes,,0,0,0,0
Waller,104,State Representative,3,Over Votes,,0,0,0,0
Waller,105,State Representative,3,Over Votes,,0,0,0,0
Waller,206,State Representative,3,Over Votes,,0,0,0,0
Waller,207,State Representative,3,Over Votes,,1,0,0,1
Waller,208,State Representative,3,Over Votes,,1,0,0,1
Waller,309,State Representative,3,Over Votes,,0,0,0,0
Waller,310,State Representative,3,Over Votes,,0,0,0,0
Waller,311,State Representative,3,Over Votes,,0,0,0,0
Waller,312,State Representative,3,Over Votes,,0,0,0,0
Waller,313,State Representative,3,Over Votes,,0,0,0,0
Waller,414,State Representative,3,Over Votes,,0,0,0,0
Waller,415,State Representative,3,Over Votes,,0,0,0,0
Waller,416,State Representative,3,Over Votes,,0,0,0,0
Waller,417,State Representative,3,Over Votes,,0,0,0,0
Waller,418,State Representative,3,Over Votes,,0,0,0,0
Waller,419,State Representative,3,Over Votes,,0,0,0,0
Waller,420,State Representative,3,Over Votes,,0,0,0,0
Waller,Total,State Representative,3,Over Votes,,2,0,0,2
Waller,101,State Representative,3,Under Votes,,5,54,45,104
Waller,102,State Representative,3,Under Votes,,19,63,56,138
Waller,103,State Representative,3,Under Votes,,6,52,39,97
Waller,104,State Representative,3,Under Votes,,2,16,24,42
Waller,105,State Representative,3,Under Votes,,0,8,12,20
Waller,206,State Representative,3,Under Votes,,8,24,38,70
Waller,207,State Representative,3,Under Votes,,2,15,37,54
Waller,208,State Representative,3,Under Votes,,0,25,46,71
Waller,309,State Representative,3,Under Votes,,1,36,200,237
Waller,310,State Representative,3,Under Votes,,4,104,97,205
Waller,311,State Representative,3,Under Votes,,3,15,21,39
Waller,312,State Representative,3,Under Votes,,1,11,17,29
Waller,313,State Representative,3,Under Votes,,1,4,16,21
Waller,414,State Representative,3,Under Votes,,2,16,40,58
Waller,415,State Representative,3,Under Votes,,6,26,31,63
Waller,416,State Representative,3,Under Votes,,3,25,57,85
Waller,417,State Representative,3,Under Votes,,6,51,83,140
Waller,418,State Representative,3,Under Votes,,5,12,23,40
Waller,419,State Representative,3,Under Votes,,0,2,0,2
Waller,420,State Representative,3,Under Votes,,3,6,11,20
Waller,Total,State Representative,3,Under Votes,,77,565,893,1535
